held,received,held_val,received_val,setting,endorse
a4,a14,pro,con,human,0
a4,a13,pro,con,unknown,0
a4,a14,pro,con,human,0
a4,a14,pro,con,human,0
a4,a14,pro,con,llm,0
a4,a14,pro,con,human,0
a4,a14,pro,con,human,0
a4,a14,pro,con,human,0
a4,a14,pro,con,llm,0
a4,a14,pro,con,human,0
a4,a14,pro,con,llm,0
a4,a14,pro,con,llm,0
a4,a14,pro,con,llm,0
a4,a14,pro,con,llm,0
a4,a14,pro,con,llm,0
a4,a14,pro,con,llm,0
a4,a14,pro,con,llm,0
a4,a14,pro,con,unknown,0
a4,a14,pro,con,llm,0
a4,a14,pro,con,unknown,0
a4,a14,pro,con,unknown,0
a4,a14,pro,con,unknown,0
a4,a14,pro,con,unknown,0
a4,a14,pro,con,unknown,0
a4,a14,pro,con,unknown,0
a4,a14,pro,con,unknown,0
a4,a14,pro,con,unknown,0
a4,a14,pro,con,llm,0
a4,a14,pro,con,unknown,0
a4,a15,pro,con,human,0
a4,a14,pro,con,unknown,0
a4,a14,pro,con,unknown,0
a4,a15,pro,con,human,0
a4,a15,pro,con,human,0
a4,a15,pro,con,human,0
a4,a15,pro,con,human,0
a4,a15,pro,con,human,0
a4,a14,pro,con,llm,0
a4,a15,pro,con,human,0
a4,a15,pro,con,human,0
a4,a15,pro,con,human,0
a4,a15,pro,con,human,0
a4,a15,pro,con,human,0
a4,a15,pro,con,llm,0
a4,a15,pro,con,llm,0
a4,a15,pro,con,llm,0
a4,a15,pro,con,llm,0
a4,a15,pro,con,human,0
a4,a15,pro,con,llm,0
a4,a15,pro,con,llm,0
a4,a15,pro,con,llm,0
a4,a15,pro,con,llm,0
a4,a15,pro,con,llm,0
a4,a15,pro,con,llm,0
a4,a15,pro,con,unknown,0
a4,a15,pro,con,llm,0
a4,a15,pro,con,llm,0
a4,a15,pro,con,unknown,0
a4,a15,pro,con,unknown,0
a4,a15,pro,con,unknown,0
a4,a15,pro,con,unknown,0
a4,a15,pro,con,unknown,0
a4,a15,pro,con,unknown,0
a4,a15,pro,con,unknown,0
a4,a15,pro,con,unknown,0
a4,a16,pro,con,human,0
a4,a15,pro,con,unknown,0
a4,a15,pro,con,unknown,0
a4,a16,pro,con,human,0
a4,a16,pro,con,human,0
a4,a16,pro,con,human,0
a4,a16,pro,con,human,0
a4,a15,pro,con,unknown,0
a4,a16,pro,con,human,0
a4,a16,pro,con,human,0
a4,a16,pro,con,human,0
a4,a16,pro,con,human,0
a4,a16,pro,con,llm,0
a4,a16,pro,con,human,0
a4,a16,pro,con,llm,0
a4,a16,pro,con,llm,0
a4,a16,pro,con,human,0
a4,a16,pro,con,llm,0
a4,a16,pro,con,llm,0
a4,a16,pro,con,llm,0
a4,a16,pro,con,llm,0
a4,a16,pro,con,llm,0
a4,a16,pro,con,llm,0
a4,a16,pro,con,llm,0
a4,a16,pro,con,llm,0
a4,a16,pro,con,llm,0
a4,a16,pro,con,unknown,0
a4,a16,pro,con,unknown,0
a4,a16,pro,con,unknown,0
a4,a16,pro,con,unknown,0
a4,a16,pro,con,unknown,0
a4,a16,pro,con,unknown,0
a4,a16,pro,con,unknown,0
a4,a16,pro,con,unknown,0
a4,a16,pro,con,unknown,0
a4,a16,pro,con,unknown,0
a4,a16,pro,con,unknown,0
a5,a1,pro,pro,human,1
a5,a1,pro,pro,human,1
a5,a1,pro,pro,human,1
a5,a1,pro,pro,human,1
a5,a1,pro,pro,human,1
a5,a1,pro,pro,human,1
a5,a1,pro,pro,human,1
a5,a1,pro,pro,human,1
a5,a1,pro,pro,human,1
a5,a1,pro,pro,human,1
a5,a1,pro,pro,human,1
a5,a1,pro,pro,llm,1
a5,a1,pro,pro,llm,1
a4,a16,pro,con,human,0
a5,a1,pro,pro,llm,1
a5,a1,pro,pro,llm,1
a5,a1,pro,pro,llm,1
a5,a1,pro,pro,human,1
a5,a1,pro,pro,llm,1
a5,a1,pro,pro,llm,1
a5,a1,pro,pro,llm,1
a5,a1,pro,pro,llm,1
a5,a1,pro,pro,llm,1
a5,a1,pro,pro,unknown,1
a5,a1,pro,pro,unknown,1
a4,a16,pro,con,unknown,0
a5,a1,pro,pro,unknown,1
a5,a1,pro,pro,unknown,1
a5,a1,pro,pro,unknown,1
a5,a1,pro,pro,unknown,1
a5,a1,pro,pro,llm,1
a5,a1,pro,pro,llm,1
a5,a1,pro,pro,unknown,1
a5,a2,pro,pro,human,1
a5,a1,pro,pro,unknown,1
a5,a1,pro,pro,unknown,1
a5,a1,pro,pro,unknown,1
a5,a1,pro,pro,unknown,1
a5,a2,pro,pro,human,1
a5,a1,pro,pro,unknown,1
a5,a2,pro,pro,human,1
a5,a2,pro,pro,human,1
a5,a2,pro,pro,human,1
a5,a2,pro,pro,llm,1
a5,a2,pro,pro,human,1
a5,a2,pro,pro,human,1
a5,a2,pro,pro,human,1
a5,a2,pro,pro,human,1
a5,a2,pro,pro,llm,1
a5,a2,pro,pro,llm,1
a5,a2,pro,pro,human,1
a5,a2,pro,pro,human,1
a5,a2,pro,pro,llm,1
a5,a2,pro,pro,llm,1
a5,a2,pro,pro,llm,1
a5,a2,pro,pro,llm,1
a5,a2,pro,pro,llm,1
a5,a2,pro,pro,llm,1
a5,a2,pro,pro,llm,1
a5,a2,pro,pro,llm,1
a5,a2,pro,pro,unknown,1
a5,a2,pro,pro,unknown,1
a5,a2,pro,pro,llm,1
a5,a2,pro,pro,unknown,1
a5,a2,pro,pro,unknown,1
a5,a2,pro,pro,unknown,1
a5,a2,pro,pro,human,1
a5,a2,pro,pro,unknown,1
a5,a2,pro,pro,unknown,1
a5,a2,pro,pro,unknown,1
a5,a2,pro,pro,unknown,1
a5,a3,pro,pro,human,1
a5,a3,pro,pro,human,1
a5,a3,pro,pro,human,1
a5,a2,pro,pro,unknown,1
a5,a2,pro,pro,unknown,1
a5,a3,pro,pro,human,1
a5,a3,pro,pro,human,1
a5,a3,pro,pro,human,1
a5,a3,pro,pro,human,1
a5,a3,pro,pro,human,1
a5,a3,pro,pro,human,1
a5,a3,pro,pro,human,1
a5,a3,pro,pro,llm,1
a5,a3,pro,pro,human,1
a5,a3,pro,pro,llm,1
a5,a3,pro,pro,human,1
a5,a2,pro,pro,unknown,1
a5,a3,pro,pro,llm,1
a5,a3,pro,pro,llm,1
a5,a3,pro,pro,llm,1
a5,a3,pro,pro,llm,1
a5,a3,pro,pro,llm,1
a5,a3,pro,pro,llm,1
a5,a3,pro,pro,llm,1
a5,a3,pro,pro,llm,1
a5,a3,pro,pro,llm,1
a5,a3,pro,pro,llm,1
a5,a3,pro,pro,unknown,1
a5,a3,pro,pro,unknown,1
a5,a3,pro,pro,unknown,1
a5,a3,pro,pro,unknown,1
a5,a3,pro,pro,unknown,1
a5,a3,pro,pro,unknown,1
a5,a3,pro,pro,unknown,1
a5,a3,pro,pro,unknown,1
a5,a3,pro,pro,unknown,1
a5,a4,pro,pro,human,1
a5,a3,pro,pro,unknown,1
a5,a3,pro,pro,unknown,1
a5,a4,pro,pro,human,1
a5,a4,pro,pro,human,1
a5,a4,pro,pro,human,1
a5,a4,pro,pro,human,1
a5,a3,pro,pro,unknown,1
a5,a4,pro,pro,human,1
a5,a4,pro,pro,human,1
a5,a4,pro,pro,human,1
a5,a4,pro,pro,human,1
a5,a4,pro,pro,llm,1
a5,a4,pro,pro,human,1
a5,a4,pro,pro,human,1
a5,a4,pro,pro,human,1
a5,a4,pro,pro,llm,1
a5,a4,pro,pro,llm,1
a5,a4,pro,pro,llm,1
a5,a4,pro,pro,llm,1
a5,a4,pro,pro,llm,1
a5,a4,pro,pro,llm,1
a5,a4,pro,pro,llm,1
a5,a4,pro,pro,llm,1
a5,a4,pro,pro,llm,1
a5,a4,pro,pro,unknown,1
a5,a4,pro,pro,unknown,1
a5,a4,pro,pro,unknown,1
a5,a4,pro,pro,unknown,1
a5,a4,pro,pro,unknown,1
a5,a4,pro,pro,unknown,1
a5,a4,pro,pro,llm,1
a5,a4,pro,pro,unknown,1
a5,a4,pro,pro,unknown,1
a5,a4,pro,pro,unknown,1
a5,a4,pro,pro,unknown,1
a5,a4,pro,pro,unknown,1
a5,a5,pro,pro,human,1
a5,a4,pro,pro,unknown,1
a5,a5,pro,pro,human,1
a5,a5,pro,pro,human,1
a5,a5,pro,pro,human,1
a5,a5,pro,pro,human,1
a5,a4,pro,pro,llm,1
a5,a5,pro,pro,human,1
a5,a5,pro,pro,human,1
a5,a5,pro,pro,human,1
a5,a5,pro,pro,human,1
a5,a5,pro,pro,human,1
a5,a5,pro,pro,llm,1
a5,a5,pro,pro,human,1
a5,a5,pro,pro,llm,1
a5,a5,pro,pro,human,1
a5,a5,pro,pro,llm,1
a5,a5,pro,pro,llm,1
a5,a5,pro,pro,llm,1
a5,a5,pro,pro,llm,1
a5,a5,pro,pro,llm,1
a5,a5,pro,pro,llm,1
a5,a5,pro,pro,llm,1
a5,a5,pro,pro,llm,1
a5,a5,pro,pro,llm,1
a5,a5,pro,pro,unknown,1
a5,a5,pro,pro,unknown,1
a5,a5,pro,pro,unknown,1
a5,a5,pro,pro,unknown,1
a5,a5,pro,pro,llm,1
a5,a5,pro,pro,unknown,1
a5,a5,pro,pro,unknown,1
a5,a5,pro,pro,unknown,1
a5,a5,pro,pro,unknown,1
a5,a5,pro,pro,unknown,1
a5,a5,pro,pro,unknown,1
a5,a5,pro,pro,unknown,1
a5,a6,pro,pro,human,1
a5,a6,pro,pro,human,1
a5,a6,pro,pro,human,1
a5,a6,pro,pro,human,1
a5,a6,pro,pro,human,1
a5,a6,pro,pro,human,1
a5,a6,pro,pro,human,1
a5,a6,pro,pro,human,1
a5,a5,pro,pro,unknown,1
a5,a6,pro,pro,human,1
a5,a6,pro,pro,human,1
a5,a6,pro,pro,human,1
a5,a6,pro,pro,human,1
a5,a6,pro,pro,llm,1
a5,a6,pro,pro,llm,1
a5,a6,pro,pro,llm,1
a5,a6,pro,pro,llm,1
a5,a6,pro,pro,llm,1
a5,a6,pro,pro,llm,1
a5,a6,pro,pro,llm,1
a5,a6,pro,pro,llm,1
a5,a6,pro,pro,llm,1
a5,a6,pro,pro,llm,1
a5,a6,pro,pro,llm,1
a5,a6,pro,pro,llm,1
a5,a6,pro,pro,unknown,1
a5,a6,pro,pro,unknown,1
a5,a6,pro,pro,unknown,1
a5,a6,pro,pro,unknown,1
a5,a6,pro,pro,unknown,1
a5,a6,pro,pro,unknown,1
a5,a6,pro,pro,unknown,1
a5,a6,pro,pro,unknown,1
a5,a6,pro,pro,unknown,1
a5,a6,pro,pro,unknown,1
a5,a6,pro,pro,unknown,1
a5,a7,pro,pro,human,1
a5,a7,pro,pro,human,1
a5,a6,pro,pro,unknown,1
a5,a7,pro,pro,human,1
a5,a7,pro,pro,human,1
a5,a7,pro,pro,human,1
a5,a7,pro,pro,human,1
a5,a7,pro,pro,human,1
a5,a7,pro,pro,human,1
a5,a7,pro,pro,human,1
a5,a7,pro,pro,human,1
a5,a7,pro,pro,human,1
a5,a7,pro,pro,llm,1
a5,a7,pro,pro,llm,1
a5,a7,pro,pro,llm,1
a5,a7,pro,pro,llm,1
a5,a7,pro,pro,llm,1
a5,a7,pro,pro,llm,1
a5,a7,pro,pro,llm,1
a5,a7,pro,pro,llm,1
a5,a7,pro,pro,llm,1
a5,a7,pro,pro,llm,1
a5,a7,pro,pro,human,1
a5,a7,pro,pro,unknown,1
a5,a7,pro,pro,unknown,1
a5,a7,pro,pro,unknown,1
a5,a7,pro,pro,llm,1
a5,a7,pro,pro,unknown,1
a5,a7,pro,pro,unknown,1
a5,a7,pro,pro,unknown,1
a5,a7,pro,pro,unknown,1
a5,a7,pro,pro,unknown,1
a5,a7,pro,pro,unknown,1
a5,a8,pro,pro,human,1
a5,a7,pro,pro,unknown,1
a5,a7,pro,pro,llm,1
a5,a8,pro,pro,human,1
a5,a7,pro,pro,unknown,1
a5,a8,pro,pro,human,1
a5,a8,pro,pro,human,1
a5,a8,pro,pro,human,1
a5,a8,pro,pro,human,1
a5,a8,pro,pro,human,1
a5,a8,pro,pro,human,1
a5,a8,pro,pro,llm,1
a5,a7,pro,pro,unknown,1
a5,a8,pro,pro,human,1
a5,a8,pro,pro,human,1
a5,a8,pro,pro,llm,1
a5,a8,pro,pro,human,1
a5,a8,pro,pro,llm,1
a5,a8,pro,pro,human,1
a5,a8,pro,pro,llm,1
a5,a8,pro,pro,llm,1
a5,a8,pro,pro,llm,1
a5,a8,pro,pro,llm,1
a5,a8,pro,pro,llm,1
a5,a8,pro,pro,llm,1
a5,a8,pro,pro,llm,1
a5,a8,pro,pro,unknown,1
a5,a8,pro,pro,unknown,1
a5,a8,pro,pro,llm,1
a5,a8,pro,pro,unknown,1
a5,a8,pro,pro,unknown,1
a5,a8,pro,pro,unknown,1
a5,a8,pro,pro,unknown,1
a5,a8,pro,pro,llm,1
a5,a8,pro,pro,unknown,1
a5,a8,pro,pro,unknown,1
a5,a8,pro,pro,unknown,1
a5,a9,pro,con,human,0
a5,a8,pro,pro,unknown,1
a5,a8,pro,pro,unknown,1
a5,a9,pro,con,human,0
a5,a9,pro,con,human,0
a5,a8,pro,pro,unknown,1
a5,a9,pro,con,human,0
a5,a9,pro,con,human,0
a5,a9,pro,con,human,0
a5,a9,pro,con,human,0
a5,a9,pro,con,human,0
a5,a9,pro,con,human,0
a5,a9,pro,con,llm,0
a5,a9,pro,con,human,0
a5,a9,pro,con,llm,0
a5,a9,pro,con,human,0
a5,a9,pro,con,llm,0
a5,a9,pro,con,llm,0
a5,a9,pro,con,llm,0
a5,a9,pro,con,llm,0
a5,a9,pro,con,llm,0
a5,a9,pro,con,llm,0
a5,a9,pro,con,llm,0
a5,a9,pro,con,llm,0
a5,a9,pro,con,llm,0
a5,a9,pro,con,unknown,0
a5,a9,pro,con,unknown,0
a5,a9,pro,con,human,0
a5,a9,pro,con,unknown,0
a5,a9,pro,con,unknown,0
a5,a9,pro,con,llm,0
a5,a9,pro,con,unknown,0
a5,a9,pro,con,unknown,0
a5,a9,pro,con,unknown,0
a5,a9,pro,con,unknown,0
a5,a9,pro,con,unknown,0
a5,a9,pro,con,unknown,0
a5,a9,pro,con,unknown,0
a5,a10,pro,con,human,0
a5,a10,pro,con,human,0
a5,a9,pro,con,unknown,0
a5,a10,pro,con,human,0
a5,a10,pro,con,human,0
a5,a10,pro,con,human,0
a5,a10,pro,con,human,0
a5,a10,pro,con,human,0
a5,a10,pro,con,human,0
a5,a10,pro,con,human,0
a5,a10,pro,con,llm,0
a5,a10,pro,con,llm,0
a5,a10,pro,con,human,0
a5,a10,pro,con,human,0
a5,a10,pro,con,llm,0
a5,a10,pro,con,llm,0
a5,a10,pro,con,human,0
a5,a10,pro,con,llm,0
a5,a10,pro,con,llm,0
a5,a10,pro,con,llm,0
a5,a10,pro,con,llm,0
a5,a10,pro,con,llm,0
a5,a10,pro,con,llm,0
a5,a10,pro,con,llm,0
a5,a10,pro,con,llm,0
a5,a10,pro,con,unknown,0
a5,a10,pro,con,unknown,0
a5,a10,pro,con,unknown,0
a5,a10,pro,con,unknown,0
a5,a10,pro,con,unknown,0
a5,a10,pro,con,unknown,0
a5,a10,pro,con,unknown,0
a5,a10,pro,con,unknown,0
a5,a10,pro,con,unknown,0
a5,a10,pro,con,unknown,0
a5,a11,pro,con,human,0
a5,a10,pro,con,unknown,0
a5,a11,pro,con,human,0
a5,a10,pro,con,unknown,0
a5,a11,pro,con,human,0
a5,a11,pro,con,human,0
a5,a11,pro,con,human,0
a5,a11,pro,con,human,0
a5,a11,pro,con,human,0
a5,a11,pro,con,human,0
a5,a11,pro,con,llm,0
a5,a11,pro,con,human,0
a5,a11,pro,con,human,0
a5,a11,pro,con,llm,0
a5,a11,pro,con,llm,0
a5,a11,pro,con,human,0
a5,a11,pro,con,llm,0
a5,a11,pro,con,llm,0
a5,a11,pro,con,llm,0
a5,a11,pro,con,human,0
a5,a11,pro,con,llm,0
a5,a11,pro,con,llm,0
a5,a11,pro,con,llm,0
a5,a11,pro,con,llm,0
a5,a11,pro,con,llm,0
a5,a11,pro,con,llm,0
a5,a11,pro,con,unknown,0
a5,a11,pro,con,unknown,0
a5,a11,pro,con,unknown,0
a5,a11,pro,con,unknown,0
a5,a11,pro,con,unknown,0
a5,a11,pro,con,unknown,0
a5,a11,pro,con,unknown,0
a5,a11,pro,con,unknown,0
a5,a11,pro,con,unknown,0
a5,a11,pro,con,unknown,0
a5,a11,pro,con,unknown,0
a5,a12,pro,con,human,0
a5,a11,pro,con,unknown,0
a5,a12,pro,con,human,1
a5,a12,pro,con,human,1
a5,a12,pro,con,human,0
a5,a12,pro,con,human,1
a5,a12,pro,con,human,1
a5,a12,pro,con,human,0
a5,a12,pro,con,human,0
a5,a12,pro,con,human,0
a5,a12,pro,con,human,1
a5,a12,pro,con,llm,0
a5,a12,pro,con,human,1
a5,a12,pro,con,llm,0
a5,a12,pro,con,llm,0
a5,a12,pro,con,human,0
a5,a12,pro,con,llm,1
a5,a12,pro,con,llm,0
a5,a12,pro,con,llm,0
a5,a12,pro,con,llm,0
a5,a12,pro,con,llm,0
a5,a12,pro,con,llm,0
a5,a12,pro,con,llm,0
a5,a12,pro,con,llm,1
a5,a12,pro,con,llm,0
a5,a12,pro,con,unknown,0
a5,a12,pro,con,unknown,0
a5,a12,pro,con,unknown,1
a5,a12,pro,con,unknown,0
a5,a12,pro,con,unknown,0
a5,a12,pro,con,unknown,0
a5,a12,pro,con,unknown,0
a5,a12,pro,con,unknown,0
a5,a12,pro,con,unknown,0
a5,a12,pro,con,unknown,0
a5,a13,pro,con,human,0
a5,a13,pro,con,human,0
a5,a12,pro,con,unknown,0
a5,a13,pro,con,human,0
a5,a13,pro,con,human,0
a5,a12,pro,con,unknown,0
a5,a13,pro,con,human,0
a5,a13,pro,con,human,0
a5,a13,pro,con,human,0
a5,a13,pro,con,human,0
a5,a13,pro,con,human,0
a5,a13,pro,con,human,0
a5,a13,pro,con,human,0
a5,a13,pro,con,llm,0
a5,a13,pro,con,llm,0
a5,a13,pro,con,llm,0
a5,a13,pro,con,human,0
a5,a13,pro,con,llm,0
a5,a13,pro,con,llm,0
a5,a13,pro,con,llm,0
a5,a13,pro,con,llm,0
a5,a13,pro,con,llm,0
a5,a13,pro,con,llm,0
a5,a13,pro,con,llm,0
a5,a13,pro,con,llm,0
a5,a13,pro,con,unknown,0
a5,a13,pro,con,unknown,0
a5,a13,pro,con,unknown,0
a5,a13,pro,con,unknown,0
a5,a13,pro,con,unknown,0
a5,a13,pro,con,unknown,0
a5,a13,pro,con,unknown,0
a5,a13,pro,con,llm,0
a5,a13,pro,con,unknown,0
a5,a13,pro,con,unknown,0
a5,a13,pro,con,unknown,0
a5,a13,pro,con,unknown,0
a5,a14,pro,con,human,0
a5,a14,pro,con,human,0
a5,a14,pro,con,human,0
a5,a14,pro,con,human,0
a5,a14,pro,con,human,0
a5,a14,pro,con,human,0
a5,a14,pro,con,human,0
a5,a14,pro,con,human,0
a5,a14,pro,con,llm,0
a5,a14,pro,con,human,0
a5,a14,pro,con,human,0
a5,a14,pro,con,llm,0
a5,a14,pro,con,llm,0
a5,a14,pro,con,llm,0
a5,a14,pro,con,llm,0
a5,a14,pro,con,llm,0
a5,a14,pro,con,llm,0
a5,a13,pro,con,unknown,0
a5,a14,pro,con,llm,0
a5,a14,pro,con,llm,0
a5,a14,pro,con,llm,0
a5,a14,pro,con,llm,0
a5,a14,pro,con,unknown,0
a5,a14,pro,con,unknown,0
a5,a14,pro,con,unknown,0
a5,a14,pro,con,human,0
a5,a14,pro,con,unknown,0
a5,a14,pro,con,llm,0
a5,a14,pro,con,unknown,0
a5,a14,pro,con,unknown,0
a5,a14,pro,con,unknown,0
a5,a14,pro,con,unknown,0
a5,a14,pro,con,unknown,0
a5,a14,pro,con,unknown,0
a5,a14,pro,con,unknown,0
a5,a14,pro,con,human,0
a5,a14,pro,con,unknown,0
a5,a15,pro,con,human,0
a5,a15,pro,con,human,0
a5,a15,pro,con,human,0
a5,a15,pro,con,human,0
a5,a15,pro,con,human,0
a5,a15,pro,con,human,0
a5,a15,pro,con,human,0
a5,a15,pro,con,human,0
a5,a15,pro,con,human,0
a5,a15,pro,con,human,0
a5,a15,pro,con,human,0
a5,a15,pro,con,human,0
a5,a15,pro,con,llm,0
a5,a15,pro,con,llm,0
a5,a15,pro,con,llm,0
a5,a15,pro,con,llm,0
a5,a15,pro,con,llm,0
a5,a15,pro,con,llm,0
a5,a15,pro,con,llm,0
a5,a15,pro,con,llm,0
a5,a15,pro,con,llm,0
a5,a15,pro,con,llm,0
a5,a15,pro,con,llm,0
a5,a15,pro,con,unknown,0
a5,a15,pro,con,unknown,0
a5,a15,pro,con,unknown,0
a5,a15,pro,con,unknown,0
a5,a15,pro,con,unknown,0
a5,a15,pro,con,unknown,0
a5,a15,pro,con,unknown,0
a5,a15,pro,con,unknown,0
a5,a15,pro,con,llm,0
a5,a16,pro,con,human,0
a5,a16,pro,con,human,0
a5,a16,pro,con,human,0
a5,a16,pro,con,human,0
a5,a15,pro,con,unknown,0
a5,a16,pro,con,human,0
a5,a16,pro,con,human,0
a5,a15,pro,con,unknown,0
a5,a16,pro,con,human,0
a5,a16,pro,con,human,0
a5,a16,pro,con,human,0
a5,a16,pro,con,human,0
a5,a15,pro,con,unknown,0
a5,a16,pro,con,llm,0
a5,a16,pro,con,llm,0
a5,a16,pro,con,llm,0
a5,a16,pro,con,llm,0
a5,a16,pro,con,human,0
a5,a15,pro,con,unknown,0
a5,a16,pro,con,llm,0
a5,a16,pro,con,llm,0
a5,a16,pro,con,llm,0
a5,a16,pro,con,llm,0
a5,a16,pro,con,human,0
a5,a16,pro,con,llm,0
a5,a16,pro,con,llm,0
a5,a16,pro,con,llm,0
a5,a16,pro,con,unknown,0
a5,a16,pro,con,unknown,0
a5,a16,pro,con,llm,0
a5,a16,pro,con,unknown,0
a5,a16,pro,con,unknown,0
a5,a16,pro,con,unknown,0
a5,a16,pro,con,unknown,0
a5,a16,pro,con,unknown,0
a5,a16,pro,con,unknown,0
a5,a16,pro,con,unknown,0
a5,a16,pro,con,unknown,0
a5,a16,pro,con,unknown,0
a6,a1,pro,pro,human,1
a6,a1,pro,pro,human,1
a6,a1,pro,pro,human,1
a6,a1,pro,pro,human,1
a6,a1,pro,pro,human,1
a6,a1,pro,pro,human,1
a6,a1,pro,pro,human,1
a6,a1,pro,pro,human,1
a6,a1,pro,pro,llm,1
a6,a1,pro,pro,human,1
a6,a1,pro,pro,llm,1
a6,a1,pro,pro,llm,1
a5,a16,pro,con,unknown,0
a6,a1,pro,pro,human,1
a6,a1,pro,pro,llm,1
a6,a1,pro,pro,human,1
a6,a1,pro,pro,llm,1
a6,a1,pro,pro,llm,1
a6,a1,pro,pro,llm,1
a6,a1,pro,pro,llm,1
a6,a1,pro,pro,llm,1
a6,a1,pro,pro,llm,1
a6,a1,pro,pro,human,1
a6,a1,pro,pro,llm,1
a6,a1,pro,pro,unknown,1
a6,a1,pro,pro,unknown,1
a6,a1,pro,pro,unknown,1
a6,a1,pro,pro,unknown,1
a6,a1,pro,pro,unknown,1
a6,a1,pro,pro,unknown,1
a6,a1,pro,pro,llm,1
a6,a1,pro,pro,unknown,1
a6,a1,pro,pro,unknown,1
a6,a1,pro,pro,unknown,1
a6,a1,pro,pro,unknown,1
a6,a2,pro,pro,human,1
a6,a2,pro,pro,human,1
a6,a1,pro,pro,unknown,1
a6,a2,pro,pro,human,1
a6,a2,pro,pro,human,1
a6,a2,pro,pro,human,1
a6,a2,pro,pro,human,1
a6,a2,pro,pro,human,1
a6,a2,pro,pro,human,1
a6,a1,pro,pro,unknown,1
a6,a2,pro,pro,human,1
a6,a2,pro,pro,llm,1
a6,a2,pro,pro,llm,1
a6,a2,pro,pro,human,1
a6,a2,pro,pro,llm,1
a6,a2,pro,pro,human,1
a6,a2,pro,pro,llm,1
a6,a2,pro,pro,llm,1
a6,a2,pro,pro,human,1
a6,a2,pro,pro,llm,1
a6,a2,pro,pro,llm,1
a6,a2,pro,pro,llm,1
a6,a2,pro,pro,llm,1
a6,a2,pro,pro,llm,1
a6,a2,pro,pro,llm,1
a6,a2,pro,pro,unknown,1
a6,a2,pro,pro,unknown,1
a6,a2,pro,pro,unknown,1
a6,a2,pro,pro,unknown,1
a6,a2,pro,pro,unknown,1
a6,a2,pro,pro,llm,1
a6,a2,pro,pro,unknown,1
a6,a2,pro,pro,unknown,1
a6,a2,pro,pro,unknown,1
a6,a2,pro,pro,unknown,1
a6,a3,pro,pro,human,1
a6,a2,pro,pro,unknown,1
a6,a2,pro,pro,unknown,1
a6,a3,pro,pro,human,1
a6,a3,pro,pro,human,1
a6,a3,pro,pro,human,1
a6,a3,pro,pro,human,1
a6,a3,pro,pro,human,1
a6,a3,pro,pro,human,1
a6,a3,pro,pro,human,1
a6,a3,pro,pro,human,1
a6,a3,pro,pro,human,1
a6,a3,pro,pro,llm,1
a6,a3,pro,pro,llm,1
a6,a2,pro,pro,unknown,1
a6,a3,pro,pro,llm,1
a6,a3,pro,pro,llm,1
a6,a3,pro,pro,human,1
a6,a3,pro,pro,human,1
a6,a3,pro,pro,llm,1
a6,a3,pro,pro,llm,1
a6,a3,pro,pro,llm,1
a6,a3,pro,pro,llm,1
a6,a3,pro,pro,llm,1
a6,a3,pro,pro,llm,1
a6,a3,pro,pro,llm,1
a6,a3,pro,pro,unknown,1
a6,a3,pro,pro,llm,1
a6,a3,pro,pro,unknown,1
a6,a3,pro,pro,unknown,1
a6,a3,pro,pro,unknown,1
a6,a3,pro,pro,unknown,1
a6,a3,pro,pro,unknown,1
a6,a4,pro,pro,human,1
a6,a3,pro,pro,unknown,1
a6,a3,pro,pro,unknown,1
a6,a4,pro,pro,human,1
a6,a3,pro,pro,unknown,1
a6,a4,pro,pro,human,1
a6,a3,pro,pro,unknown,1
a6,a3,pro,pro,unknown,1
a6,a3,pro,pro,unknown,1
a6,a4,pro,pro,human,1
a6,a4,pro,pro,human,1
a6,a4,pro,pro,human,1
a6,a4,pro,pro,human,1
a6,a4,pro,pro,human,1
a6,a4,pro,pro,human,1
a6,a4,pro,pro,llm,1
a6,a4,pro,pro,llm,1
a6,a4,pro,pro,llm,1
a6,a4,pro,pro,llm,1
a6,a4,pro,pro,human,1
a6,a4,pro,pro,llm,1
a6,a4,pro,pro,llm,1
a6,a4,pro,pro,llm,1
a6,a4,pro,pro,human,1
a6,a4,pro,pro,llm,1
a6,a4,pro,pro,llm,1
a6,a4,pro,pro,human,1
a6,a4,pro,pro,llm,1
a6,a4,pro,pro,llm,1
a6,a4,pro,pro,unknown,1
a6,a4,pro,pro,unknown,1
a6,a4,pro,pro,unknown,1
a6,a4,pro,pro,unknown,1
a6,a4,pro,pro,unknown,1
a6,a4,pro,pro,unknown,1
a6,a4,pro,pro,unknown,1
a6,a4,pro,pro,unknown,1
a6,a4,pro,pro,unknown,1
a6,a4,pro,pro,unknown,1
a6,a4,pro,pro,unknown,1
a6,a5,pro,pro,human,1
a6,a4,pro,pro,unknown,1
a6,a5,pro,pro,human,1
a6,a4,pro,pro,llm,1
a6,a5,pro,pro,human,1
a6,a5,pro,pro,human,1
a6,a5,pro,pro,human,1
a6,a5,pro,pro,human,1
a6,a5,pro,pro,human,1
a6,a5,pro,pro,human,1
a6,a5,pro,pro,human,1
a6,a5,pro,pro,human,1
a6,a5,pro,pro,human,1
a6,a5,pro,pro,human,1
a6,a5,pro,pro,llm,1
a6,a5,pro,pro,llm,1
a6,a5,pro,pro,llm,1
a6,a5,pro,pro,llm,1
a6,a5,pro,pro,llm,1
a6,a5,pro,pro,llm,1
a6,a5,pro,pro,llm,1
a6,a5,pro,pro,llm,1
a6,a5,pro,pro,llm,1
