cortege,setting,opp_valence,chosen
"(a10,a8,a6)",human,pro,a10
"(a10,a8,a6)",human,pro,a10
"(a10,a8,a6)",human,pro,a6
"(a10,a8,a6)",human,pro,a10
"(a10,a8,a6)",human,pro,a10
"(a10,a8,a6)",human,pro,a10
"(a10,a8,a6)",human,pro,a10
"(a10,a8,a6)",human,pro,a10
"(a10,a8,a6)",human,pro,a10
"(a10,a8,a6)",human,pro,a10
"(a10,a8,a6)",human,pro,a10
"(a10,a8,a6)",human,pro,a10
"(a10,a8,a6)",human,con,a6
"(a10,a8,a6)",human,con,a6
"(a10,a8,a6)",human,pro,a10
"(a10,a8,a6)",human,con,a6
"(a10,a8,a6)",human,con,a6
"(a10,a8,a6)",human,con,a6
"(a10,a8,a6)",human,con,a6
"(a10,a8,a6)",human,con,a6
"(a10,a8,a6)",human,con,a6
"(a10,a8,a6)",human,con,a6
"(a10,a8,a6)",human,con,a10
"(a10,a8,a6)",human,con,a6
"(a10,a8,a6)",human,con,a8
"(a10,a8,a6)",human,con,a6
"(a10,a8,a6)",human,con,a8
"(a10,a8,a6)",human,con,a8
"(a10,a8,a6)",human,con,a8
"(a10,a8,a6)",human,con,a8
"(a10,a8,a6)",human,con,a8
"(a10,a8,a6)",human,con,a8
"(a10,a8,a6)",human,con,a10
"(a10,a8,a6)",human,con,a8
"(a10,a8,a6)",human,con,a8
"(a10,a8,a6)",human,con,a8
"(a10,a8,a6)",human,con,a6
"(a10,a8,a6)",human,con,a8
"(a10,a8,a6)",human,con,a8
"(a10,a8,a6)",human,con,a8
"(a10,a8,a6)",human,con,a8
"(a10,a8,a6)",human,con,a8
"(a10,a8,a6)",human,con,a10
"(a10,a8,a6)",human,con,a8
"(a10,a8,a6)",human,con,a8
"(a10,a8,a6)",human,con,a6
"(a10,a8,a6)",human,con,a8
"(a10,a8,a6)",human,con,a8
"(a10,a8,a6)",human,con,a8
"(a10,a8,a6)",human,con,a10
"(a10,a8,a6)",human,con,a6
"(a10,a8,a6)",human,con,a10
"(a10,a8,a6)",human,con,a10
"(a10,a8,a6)",human,con,a10
"(a10,a8,a6)",human,con,a10
"(a10,a8,a6)",human,con,a10
"(a10,a8,a6)",human,con,a6
"(a10,a8,a6)",human,con,a10
"(a10,a8,a6)",human,con,a10
"(a10,a8,a6)",human,pro,a10
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",human,con,a10
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",llm,pro,a6
"(a10,a8,a6)",llm,pro,a6
"(a10,a8,a6)",human,con,a10
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",human,con,a10
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",llm,pro,a6
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",llm,pro,a6
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",llm,pro,a6
"(a10,a8,a6)",llm,pro,a8
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",llm,pro,a6
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",llm,pro,a6
"(a10,a8,a6)",llm,pro,a6
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",llm,con,a6
"(a10,a8,a6)",llm,con,a6
"(a10,a8,a6)",llm,con,a6
"(a10,a8,a6)",llm,con,a6
"(a10,a8,a6)",llm,con,a6
"(a10,a8,a6)",llm,con,a6
"(a10,a8,a6)",llm,pro,a10
"(a10,a8,a6)",llm,con,a6
"(a10,a8,a6)",llm,con,a6
"(a10,a8,a6)",llm,con,a6
"(a10,a8,a6)",llm,con,a8
"(a10,a8,a6)",llm,con,a10
"(a10,a8,a6)",llm,con,a6
"(a10,a8,a6)",llm,con,a6
"(a10,a8,a6)",llm,con,a8
"(a10,a8,a6)",llm,con,a10
"(a10,a8,a6)",llm,con,a8
"(a10,a8,a6)",llm,con,a6
"(a10,a8,a6)",llm,con,a8
"(a10,a8,a6)",llm,con,a10
"(a10,a8,a6)",llm,con,a8
"(a10,a8,a6)",llm,con,a8
"(a10,a8,a6)",llm,con,a10
"(a10,a8,a6)",llm,con,a8
"(a10,a8,a6)",llm,con,a8
"(a10,a8,a6)",llm,con,a8
"(a10,a8,a6)",llm,con,a8
"(a10,a8,a6)",llm,con,a8
"(a10,a8,a6)",llm,con,a8
"(a10,a8,a6)",llm,con,a8
"(a10,a8,a6)",llm,con,a8
"(a10,a8,a6)",llm,con,a8
"(a10,a8,a6)",llm,con,a8
"(a10,a8,a6)",llm,con,a8
"(a10,a8,a6)",llm,con,a8
"(a10,a8,a6)",llm,con,a6
"(a10,a8,a6)",llm,con,a8
"(a10,a8,a6)",llm,con,a8
"(a10,a8,a6)",llm,con,a10
"(a10,a8,a6)",llm,con,a8
"(a10,a8,a6)",llm,con,a10
"(a10,a8,a6)",llm,con,a10
"(a10,a8,a6)",llm,con,a10
"(a10,a8,a6)",llm,con,a10
"(a10,a8,a6)",llm,con,a8
"(a10,a8,a6)",unknown,none,a8
"(a10,a8,a6)",llm,con,a10
"(a10,a8,a6)",unknown,none,a8
"(a10,a8,a6)",llm,con,a8
"(a10,a8,a6)",llm,con,a10
"(a10,a8,a6)",unknown,none,a8
"(a10,a8,a6)",unknown,none,a8
"(a10,a8,a6)",unknown,none,a6
"(a10,a8,a6)",llm,con,a10
"(a10,a8,a6)",unknown,none,a8
"(a10,a8,a6)",unknown,none,a8
"(a10,a8,a6)",unknown,none,a8
"(a10,a8,a6)",unknown,none,a8
"(a10,a8,a6)",unknown,none,a6
"(a10,a8,a6)",unknown,none,a8
"(a10,a8,a6)",llm,con,a10
"(a10,a8,a6)",unknown,none,a8
"(a10,a8,a6)",unknown,none,a8
"(a10,a8,a6)",unknown,none,a8
"(a10,a8,a6)",unknown,none,a8
"(a10,a8,a6)",llm,con,a10
"(a10,a8,a6)",unknown,none,a8
"(a10,a8,a6)",unknown,none,a8
"(a10,a8,a6)",unknown,none,a8
"(a10,a8,a6)",unknown,none,a10
"(a10,a8,a6)",unknown,none,a6
