,1,2,3,4,5,6,7,8,9,10,opinion
581,1,0,1,0,0,0,1,0,0,1,5
582,0,1,1,0,0,0,1,0,0,1,6
583,1,1,1,0,0,0,1,0,0,1,5
584,0,0,0,1,0,0,1,0,0,1,3
585,1,0,0,1,0,0,1,0,0,1,5
586,0,1,0,1,0,0,1,0,0,1,5
587,1,1,0,1,0,0,1,0,0,1,6
588,0,0,1,1,0,0,1,0,0,1,4
589,1,0,1,1,0,0,1,0,0,1,5
590,0,1,1,1,0,0,1,0,0,1,6
591,1,1,1,1,0,0,1,0,0,1,6
592,0,0,0,0,1,0,1,0,0,1,3
593,1,0,0,0,1,0,1,0,0,1,5
594,0,1,0,0,1,0,1,0,0,1,4
595,1,1,0,0,1,0,1,0,0,1,6
596,0,0,1,0,1,0,1,0,0,1,5
597,1,0,1,0,1,0,1,0,0,1,5
598,0,1,1,0,1,0,1,0,0,1,6
599,1,1,1,0,1,0,1,0,0,1,6
600,0,0,0,1,1,0,1,0,0,1,4
601,1,0,0,1,1,0,1,0,0,1,5
602,0,1,0,1,1,0,1,0,0,1,6
603,1,1,0,1,1,0,1,0,0,1,5
604,0,0,1,1,1,0,1,0,0,1,6
605,1,0,1,1,1,0,1,0,0,1,6
606,0,1,1,1,1,0,1,0,0,1,6
607,1,1,1,1,1,0,1,0,0,1,7
608,0,0,0,0,0,1,1,0,0,1,1
609,1,0,0,0,0,1,1,0,0,1,2
610,0,1,0,0,0,1,1,0,0,1,3
611,1,1,0,0,0,1,1,0,0,1,4
612,0,0,1,0,0,1,1,0,0,1,4
613,1,0,1,0,0,1,1,0,0,1,4
614,0,1,1,0,0,1,1,0,0,1,4
615,1,1,1,0,0,1,1,0,0,1,4
616,0,0,0,1,0,1,1,0,0,1,3
617,1,0,0,1,0,1,1,0,0,1,4
618,0,1,0,1,0,1,1,0,0,1,4
619,1,1,0,1,0,1,1,0,0,1,4
620,0,0,1,1,0,1,1,0,0,1,4
621,1,0,1,1,0,1,1,0,0,1,4
622,0,1,1,1,0,1,1,0,0,1,4
623,1,1,1,1,0,1,1,0,0,1,4
624,0,0,0,0,1,1,1,0,0,1,3
625,1,0,0,0,1,1,1,0,0,1,4
626,0,1,0,0,1,1,1,0,0,1,4
627,1,1,0,0,1,1,1,0,0,1,4
628,0,0,1,0,1,1,1,0,0,1,4
629,1,0,1,0,1,1,1,0,0,1,4
630,0,1,1,0,1,1,1,0,0,1,4
631,1,1,1,0,1,1,1,0,0,1,5
632,0,0,0,1,1,1,1,0,0,1,4
633,1,0,0,1,1,1,1,0,0,1,4
634,0,1,0,1,1,1,1,0,0,1,4
635,1,1,0,1,1,1,1,0,0,1,5
636,0,0,1,1,1,1,1,0,0,1,4
637,1,0,1,1,1,1,1,0,0,1,6
638,0,1,1,1,1,1,1,0,0,1,5
639,1,1,1,1,1,1,1,0,0,1,6
640,0,0,0,0,0,0,0,1,0,1,1
641,1,0,0,0,0,0,0,1,0,1,4
642,0,1,0,0,0,0,0,1,0,1,4
643,1,1,0,0,0,0,0,1,0,1,4
644,0,0,1,0,0,0,0,1,0,1,4
645,1,0,1,0,0,0,0,1,0,1,5
646,0,1,1,0,0,0,0,1,0,1,5
647,1,1,1,0,0,0,0,1,0,1,5
648,0,0,0,1,0,0,0,1,0,1,4
649,1,0,0,1,0,0,0,1,0,1,5
650,0,1,0,1,0,0,0,1,0,1,5
651,1,1,0,1,0,0,0,1,0,1,4
652,0,0,1,1,0,0,0,1,0,1,4
653,1,0,1,1,0,0,0,1,0,1,5
654,0,1,1,1,0,0,0,1,0,1,4
655,1,1,1,1,0,0,0,1,0,1,6
656,0,0,0,0,1,0,0,1,0,1,4
657,1,0,0,0,1,0,0,1,0,1,4
658,0,1,0,0,1,0,0,1,0,1,4
659,1,1,0,0,1,0,0,1,0,1,5
660,0,0,1,0,1,0,0,1,0,1,4
661,1,0,1,0,1,0,0,1,0,1,6
662,0,1,1,0,1,0,0,1,0,1,5
663,1,1,1,0,1,0,0,1,0,1,6
664,0,0,0,1,1,0,0,1,0,1,4
665,1,0,0,1,1,0,0,1,0,1,5
666,0,1,0,1,1,0,0,1,0,1,5
667,1,1,0,1,1,0,0,1,0,1,6
668,0,0,1,1,1,0,0,1,0,1,5
669,1,0,1,1,1,0,0,1,0,1,6
670,0,1,1,1,1,0,0,1,0,1,6
671,1,1,1,1,1,0,0,1,0,1,6
672,0,0,0,0,0,1,0,1,0,1,1
673,1,0,0,0,0,1,0,1,0,1,3
674,0,1,0,0,0,1,0,1,0,1,2
675,1,1,0,0,0,1,0,1,0,1,4
676,0,0,1,0,0,1,0,1,0,1,2
677,1,0,1,0,0,1,0,1,0,1,4
678,0,1,1,0,0,1,0,1,0,1,4
679,1,1,1,0,0,1,0,1,0,1,5
680,0,0,0,1,0,1,0,1,0,1,2
681,1,0,0,1,0,1,0,1,0,1,4
682,0,1,0,1,0,1,0,1,0,1,3
683,1,1,0,1,0,1,0,1,0,1,4
684,0,0,1,1,0,1,0,1,0,1,3
685,1,0,1,1,0,1,0,1,0,1,4
686,0,1,1,1,0,1,0,1,0,1,5
687,1,1,1,1,0,1,0,1,0,1,5
688,0,0,0,0,1,1,0,1,0,1,3
689,1,0,0,0,1,1,0,1,0,1,4
690,0,1,0,0,1,1,0,1,0,1,4
691,1,1,0,0,1,1,0,1,0,1,4
692,0,0,1,0,1,1,0,1,0,1,4
693,1,0,1,0,1,1,0,1,0,1,4
694,0,1,1,0,1,1,0,1,0,1,4
695,1,1,1,0,1,1,0,1,0,1,5
696,0,0,0,1,1,1,0,1,0,1,4
697,1,0,0,1,1,1,0,1,0,1,4
698,0,1,0,1,1,1,0,1,0,1,4
699,1,1,0,1,1,1,0,1,0,1,4
700,0,0,1,1,1,1,0,1,0,1,4
701,1,0,1,1,1,1,0,1,0,1,5
702,0,1,1,1,1,1,0,1,0,1,5
703,1,1,1,1,1,1,0,1,0,1,6
704,0,0,0,0,0,0,1,1,0,1,1
705,1,0,0,0,0,0,1,1,0,1,2
706,0,1,0,0,0,0,1,1,0,1,2
707,1,1,0,0,0,0,1,1,0,1,4
708,0,0,1,0,0,0,1,1,0,1,3
709,1,0,1,0,0,0,1,1,0,1,4
710,0,1,1,0,0,0,1,1,0,1,4
711,1,1,1,0,0,0,1,1,0,1,5
712,0,0,0,1,0,0,1,1,0,1,2
713,1,0,0,1,0,0,1,1,0,1,4
714,0,1,0,1,0,0,1,1,0,1,4
715,1,1,0,1,0,0,1,1,0,1,4
716,0,0,1,1,0,0,1,1,0,1,4
717,1,0,1,1,0,0,1,1,0,1,4
718,0,1,1,1,0,0,1,1,0,1,5
719,1,1,1,1,0,0,1,1,0,1,6
720,0,0,0,0,1,0,1,1,0,1,4
721,1,0,0,0,1,0,1,1,0,1,4
722,0,1,0,0,1,0,1,1,0,1,4
723,1,1,0,0,1,0,1,1,0,1,5
724,0,0,1,0,1,0,1,1,0,1,4
725,1,0,1,0,1,0,1,1,0,1,5
726,0,1,1,0,1,0,1,1,0,1,4
727,1,1,1,0,1,0,1,1,0,1,5
728,0,0,0,1,1,0,1,1,0,1,4
729,1,0,0,1,1,0,1,1,0,1,5
730,0,1,0,1,1,0,1,1,0,1,4
731,1,1,0,1,1,0,1,1,0,1,5
732,0,0,1,1,1,0,1,1,0,1,4
733,1,0,1,1,1,0,1,1,0,1,5
734,0,1,1,1,1,0,1,1,0,1,5
735,1,1,1,1,1,0,1,1,0,1,6
736,0,0,0,0,0,1,1,1,0,1,1
737,1,0,0,0,0,1,1,1,0,1,2
738,0,1,0,0,0,1,1,1,0,1,1
739,1,1,0,0,0,1,1,1,0,1,4
740,0,0,1,0,0,1,1,1,0,1,2
741,1,0,1,0,0,1,1,1,0,1,4
742,0,1,1,0,0,1,1,1,0,1,2
743,1,1,1,0,0,1,1,1,0,1,4
744,0,0,0,1,0,1,1,1,0,1,2
745,1,0,0,1,0,1,1,1,0,1,4
746,0,1,0,1,0,1,1,1,0,1,4
747,1,1,0,1,0,1,1,1,0,1,4
748,0,0,1,1,0,1,1,1,0,1,3
749,1,0,1,1,0,1,1,1,0,1,4
750,0,1,1,1,0,1,1,1,0,1,3
751,1,1,1,1,0,1,1,1,0,1,4
752,0,0,0,0,1,1,1,1,0,1,2
753,1,0,0,0,1,1,1,1,0,1,4
754,0,1,0,0,1,1,1,1,0,1,4
755,1,1,0,0,1,1,1,1,0,1,4
756,0,0,1,0,1,1,1,1,0,1,4
757,1,0,1,0,1,1,1,1,0,1,4
758,0,1,1,0,1,1,1,1,0,1,4
759,1,1,1,0,1,1,1,1,0,1,5
760,0,0,0,1,1,1,1,1,0,1,3
761,1,0,0,1,1,1,1,1,0,1,4
762,0,1,0,1,1,1,1,1,0,1,4
763,1,1,0,1,1,1,1,1,0,1,5
764,0,0,1,1,1,1,1,1,0,1,4
765,1,0,1,1,1,1,1,1,0,1,6
766,0,1,1,1,1,1,1,1,0,1,4
767,1,1,1,1,1,1,1,1,0,1,4
768,0,0,0,0,0,0,0,0,1,1,1
769,1,0,0,0,0,0,0,0,1,1,4
770,0,1,0,0,0,0,0,0,1,1,3
771,1,1,0,0,0,0,0,0,1,1,4
772,0,0,1,0,0,0,0,0,1,1,3
773,1,0,1,0,0,0,0,0,1,1,5
774,0,1,1,0,0,0,0,0,1,1,4
775,1,1,1,0,0,0,0,0,1,1,6
776,0,0,0,1,0,0,0,0,1,1,3
777,1,0,0,1,0,0,0,0,1,1,5
778,0,1,0,1,0,0,0,0,1,1,4
779,1,1,0,1,0,0,0,0,1,1,5
780,0,0,1,1,0,0,0,0,1,1,4
781,1,0,1,1,0,0,0,0,1,1,5
782,0,1,1,1,0,0,0,0,1,1,5
783,1,1,1,1,0,0,0,0,1,1,6
784,0,0,0,0,1,0,0,0,1,1,4
785,1,0,0,0,1,0,0,0,1,1,5
786,0,1,0,0,1,0,0,0,1,1,4
787,1,1,0,0,1,0,0,0,1,1,5
788,0,0,1,0,1,0,0,0,1,1,4
789,1,0,1,0,1,0,0,0,1,1,5
790,0,1,1,0,1,0,0,0,1,1,5
791,1,1,1,0,1,0,0,0,1,1,6
792,0,0,0,1,1,0,0,0,1,1,4
793,1,0,0,1,1,0,0,0,1,1,5
794,0,1,0,1,1,0,0,0,1,1,4
795,1,1,0,1,1,0,0,0,1,1,5
796,0,0,1,1,1,0,0,0,1,1,5
797,1,0,1,1,1,0,0,0,1,1,6
798,0,1,1,1,1,0,0,0,1,1,6
799,1,1,1,1,1,0,0,0,1,1,5
800,0,0,0,0,0,1,0,0,1,1,1
801,1,0,0,0,0,1,0,0,1,1,2
802,0,1,0,0,0,1,0,0,1,1,2
803,1,1,0,0,0,1,0,0,1,1,4
804,0,0,1,0,0,1,0,0,1,1,3
805,1,0,1,0,0,1,0,0,1,1,4
806,0,1,1,0,0,1,0,0,1,1,4
807,1,1,1,0,0,1,0,0,1,1,4
808,0,0,0,1,0,1,0,0,1,1,2
809,1,0,0,1,0,1,0,0,1,1,4
810,0,1,0,1,0,1,0,0,1,1,4
811,1,1,0,1,0,1,0,0,1,1,5
812,0,0,1,1,0,1,0,0,1,1,4
813,1,0,1,1,0,1,0,0,1,1,4
814,0,1,1,1,0,1,0,0,1,1,4
815,1,1,1,1,0,1,0,0,1,1,5
816,0,0,0,0,1,1,0,0,1,1,3
817,1,0,0,0,1,1,0,0,1,1,4
818,0,1,0,0,1,1,0,0,1,1,4
819,1,1,0,0,1,1,0,0,1,1,5
820,0,0,1,0,1,1,0,0,1,1,3
821,1,0,1,0,1,1,0,0,1,1,4
822,0,1,1,0,1,1,0,0,1,1,4
823,1,1,1,0,1,1,0,0,1,1,5
824,0,0,0,1,1,1,0,0,1,1,4
825,1,0,0,1,1,1,0,0,1,1,4
826,0,1,0,1,1,1,0,0,1,1,4
827,1,1,0,1,1,1,0,0,1,1,5
828,0,0,1,1,1,1,0,0,1,1,4
829,1,0,1,1,1,1,0,0,1,1,5
830,0,1,1,1,1,1,0,0,1,1,6
831,1,1,1,1,1,1,0,0,1,1,6
832,0,0,0,0,0,0,1,0,1,1,1
833,1,0,0,0,0,0,1,0,1,1,3
834,0,1,0,0,0,0,1,0,1,1,2
835,1,1,0,0,0,0,1,0,1,1,4
836,0,0,1,0,0,0,1,0,1,1,4
837,1,0,1,0,0,0,1,0,1,1,4
838,0,1,1,0,0,0,1,0,1,1,4
839,1,1,1,0,0,0,1,0,1,1,4
840,0,0,0,1,0,0,1,0,1,1,2
841,1,0,0,1,0,0,1,0,1,1,4
842,0,1,0,1,0,0,1,0,1,1,4
843,1,1,0,1,0,0,1,0,1,1,4
844,0,0,1,1,0,0,1,0,1,1,4
845,1,0,1,1,0,0,1,0,1,1,4
846,0,1,1,1,0,0,1,0,1,1,5
847,1,1,1,1,0,0,1,0,1,1,5
848,0,0,0,0,1,0,1,0,1,1,3
849,1,0,0,0,1,0,1,0,1,1,4
850,0,1,0,0,1,0,1,0,1,1,4
851,1,1,0,0,1,0,1,0,1,1,4
852,0,0,1,0,1,0,1,0,1,1,4
853,1,0,1,0,1,0,1,0,1,1,4
854,0,1,1,0,1,0,1,0,1,1,5
855,1,1,1,0,1,0,1,0,1,1,6
856,0,0,0,1,1,0,1,0,1,1,4
857,1,0,0,1,1,0,1,0,1,1,4
858,0,1,0,1,1,0,1,0,1,1,6
859,1,1,0,1,1,0,1,0,1,1,5
860,0,0,1,1,1,0,1,0,1,1,4
861,1,0,1,1,1,0,1,0,1,1,5
862,0,1,1,1,1,0,1,0,1,1,5
863,1,1,1,1,1,0,1,0,1,1,6
864,0,0,0,0,0,1,1,0,1,1,1
865,1,0,0,0,0,1,1,0,1,1,2
866,0,1,0,0,0,1,1,0,1,1,2
867,1,1,0,0,0,1,1,0,1,1,4
868,0,0,1,0,0,1,1,0,1,1,2
869,1,0,1,0,0,1,1,0,1,1,4
870,0,1,1,0,0,1,1,0,1,1,4
871,1,1,1,0,0,1,1,0,1,1,4
872,0,0,0,1,0,1,1,0,1,1,2
873,1,0,0,1,0,1,1,0,1,1,4
874,0,1,0,1,0,1,1,0,1,1,4
875,1,1,0,1,0,1,1,0,1,1,4
876,0,0,1,1,0,1,1,0,1,1,3
877,1,0,1,1,0,1,1,0,1,1,4
878,0,1,1,1,0,1,1,0,1,1,4
879,1,1,1,1,0,1,1,0,1,1,5
880,0,0,0,0,1,1,1,0,1,1,2
881,1,0,0,0,1,1,1,0,1,1,4
882,0,1,0,0,1,1,1,0,1,1,4
883,1,1,0,0,1,1,1,0,1,1,4
884,0,0,1,0,1,1,1,0,1,1,2
885,1,0,1,0,1,1,1,0,1,1,4
886,0,1,1,0,1,1,1,0,1,1,4
887,1,1,1,0,1,1,1,0,1,1,5
888,0,0,0,1,1,1,1,0,1,1,3
889,1,0,0,1,1,1,1,0,1,1,4
890,0,1,0,1,1,1,1,0,1,1,3
891,1,1,0,1,1,1,1,0,1,1,5
892,0,0,1,1,1,1,1,0,1,1,4
893,1,0,1,1,1,1,1,0,1,1,3
894,0,1,1,1,1,1,1,0,1,1,4
895,1,1,1,1,1,1,1,0,1,1,4
896,0,0,0,0,0,0,0,1,1,1,1
897,1,0,0,0,0,0,0,1,1,1,3
898,0,1,0,0,0,0,0,1,1,1,4
899,1,1,0,0,0,0,0,1,1,1,4
900,0,0,1,0,0,0,0,1,1,1,2
901,1,0,1,0,0,0,0,1,1,1,4
902,0,1,1,0,0,0,0,1,1,1,4
903,1,1,1,0,0,0,0,1,1,1,4
904,0,0,0,1,0,0,0,1,1,1,2
905,1,0,0,1,0,0,0,1,1,1,4
906,0,1,0,1,0,0,0,1,1,1,4
907,1,1,0,1,0,0,0,1,1,1,5
908,0,0,1,1,0,0,0,1,1,1,4
909,1,0,1,1,0,0,0,1,1,1,4
910,0,1,1,1,0,0,0,1,1,1,5
911,1,1,1,1,0,0,0,1,1,1,6
912,0,0,0,0,1,0,0,1,1,1,4
913,1,0,0,0,1,0,0,1,1,1,4
914,0,1,0,0,1,0,0,1,1,1,4
915,1,1,0,0,1,0,0,1,1,1,5
916,0,0,1,0,1,0,0,1,1,1,4
917,1,0,1,0,1,0,0,1,1,1,5
918,0,1,1,0,1,0,0,1,1,1,5
919,1,1,1,0,1,0,0,1,1,1,5
920,0,0,0,1,1,0,0,1,1,1,4
921,1,0,0,1,1,0,0,1,1,1,5
922,0,1,0,1,1,0,0,1,1,1,4
923,1,1,0,1,1,0,0,1,1,1,6
924,0,0,1,1,1,0,0,1,1,1,4
925,1,0,1,1,1,0,0,1,1,1,5
926,0,1,1,1,1,0,0,1,1,1,5
927,1,1,1,1,1,0,0,1,1,1,6
928,0,0,0,0,0,1,0,1,1,1,1
929,1,0,0,0,0,1,0,1,1,1,2
930,0,1,0,0,0,1,0,1,1,1,2
931,1,1,0,0,0,1,0,1,1,1,3
932,0,0,1,0,0,1,0,1,1,1,2
933,1,0,1,0,0,1,0,1,1,1,4
934,0,1,1,0,0,1,0,1,1,1,4
935,1,1,1,0,0,1,0,1,1,1,4
936,0,0,0,1,0,1,0,1,1,1,2
937,1,0,0,1,0,1,0,1,1,1,2
938,0,1,0,1,0,1,0,1,1,1,4
939,1,1,0,1,0,1,0,1,1,1,4
940,0,0,1,1,0,1,0,1,1,1,4
941,1,0,1,1,0,1,0,1,1,1,4
942,0,1,1,1,0,1,0,1,1,1,4
943,1,1,1,1,0,1,0,1,1,1,5
944,0,0,0,0,1,1,0,1,1,1,2
945,1,0,0,0,1,1,0,1,1,1,4
946,0,1,0,0,1,1,0,1,1,1,2
947,1,1,0,0,1,1,0,1,1,1,4
948,0,0,1,0,1,1,0,1,1,1,4
949,1,0,1,0,1,1,0,1,1,1,4
950,0,1,1,0,1,1,0,1,1,1,4
951,1,1,1,0,1,1,0,1,1,1,5
952,0,0,0,1,1,1,0,1,1,1,2
953,1,0,0,1,1,1,0,1,1,1,4
954,0,1,0,1,1,1,0,1,1,1,4
955,1,1,0,1,1,1,0,1,1,1,4
956,0,0,1,1,1,1,0,1,1,1,4
957,1,0,1,1,1,1,0,1,1,1,5
958,0,1,1,1,1,1,0,1,1,1,5
959,1,1,1,1,1,1,0,1,1,1,5
960,0,0,0,0,0,0,1,1,1,1,1
961,1,0,0,0,0,0,1,1,1,1,2
962,0,1,0,0,0,0,1,1,1,1,2
963,1,1,0,0,0,0,1,1,1,1,4
964,0,0,1,0,0,0,1,1,1,1,2
965,1,0,1,0,0,0,1,1,1,1,4
966,0,1,1,0,0,0,1,1,1,1,4
967,1,1,1,0,0,0,1,1,1,1,4
968,0,0,0,1,0,0,1,1,1,1,2
969,1,0,0,1,0,0,1,1,1,1,4
970,0,1,0,1,0,0,1,1,1,1,4
971,1,1,0,1,0,0,1,1,1,1,4
972,0,0,1,1,0,0,1,1,1,1,4
973,1,0,1,1,0,0,1,1,1,1,4
974,0,1,1,1,0,0,1,1,1,1,4
975,1,1,1,1,0,0,1,1,1,1,5
976,0,0,0,0,1,0,1,1,1,1,2
977,1,0,0,0,1,0,1,1,1,1,4
978,0,1,0,0,1,0,1,1,1,1,4
979,1,1,0,0,1,0,1,1,1,1,4
980,0,0,1,0,1,0,1,1,1,1,4
981,1,0,1,0,1,0,1,1,1,1,4
982,0,1,1,0,1,0,1,1,1,1,4
983,1,1,1,0,1,0,1,1,1,1,5
984,0,0,0,1,1,0,1,1,1,1,4
985,1,0,0,1,1,0,1,1,1,1,4
986,0,1,0,1,1,0,1,1,1,1,4
987,1,1,0,1,1,0,1,1,1,1,4
988,0,0,1,1,1,0,1,1,1,1,5
989,1,0,1,1,1,0,1,1,1,1,4
990,0,1,1,1,1,0,1,1,1,1,4
991,1,1,1,1,1,0,1,1,1,1,4
992,0,0,0,0,0,1,1,1,1,1,1
993,1,0,0,0,0,1,1,1,1,1,2
994,0,1,0,0,0,1,1,1,1,1,2
995,1,1,0,0,0,1,1,1,1,1,3
996,0,0,1,0,0,1,1,1,1,1,2
997,1,0,1,0,0,1,1,1,1,1,2
998,0,1,1,0,0,1,1,1,1,1,3
999,1,1,1,0,0,1,1,1,1,1,3
1000,0,0,0,1,0,1,1,1,1,1,2
1001,1,0,0,1,0,1,1,1,1,1,3
1002,0,1,0,1,0,1,1,1,1,1,1
1003,1,1,0,1,0,1,1,1,1,1,4
1004,0,0,1,1,0,1,1,1,1,1,2
1005,1,0,1,1,0,1,1,1,1,1,3
1006,0,1,1,1,0,1,1,1,1,1,4
1007,1,1,1,1,0,1,1,1,1,1,4
1008,0,0,0,0,1,1,1,1,1,1,2
1009,1,0,0,0,1,1,1,1,1,1,4
1010,0,1,0,0,1,1,1,1,1,1,2
1011,1,1,0,0,1,1,1,1,1,1,4
1012,0,0,1,0,1,1,1,1,1,1,3
1013,1,0,1,0,1,1,1,1,1,1,4
1014,0,1,1,0,1,1,1,1,1,1,5
1015,1,1,1,0,1,1,1,1,1,1,5
1016,0,0,0,1,1,1,1,1,1,1,3
1017,1,0,0,1,1,1,1,1,1,1,4
1018,0,1,0,1,1,1,1,1,1,1,4
1019,1,1,0,1,1,1,1,1,1,1,4
1020,0,0,1,1,1,1,1,1,1,1,4
1021,1,0,1,1,1,1,1,1,1,1,4
1022,0,1,1,1,1,1,1,1,1,1,4
1023,1,1,1,1,1,1,1,1,1,1,4
